No.,nameen,ROCKTYPEid,slope-deg,IDW-5d,ls-value,latitude,longitude,STN0203,STN0311,STN0421,ls_prob
5233203,Tree,1,34.05939102,15.985713103453758,0,18.8651580882755,99.3553172412318,292.8149044,7974.232127,9092.366687,0.0
5233204,Tree,1,34.31908417,15.98312108745324,0,18.8651129000637,99.3553171460503,294.2361414,7979.225701,9087.535877,0.0
5233205,Road,1,32.66997147,15.96360429649486,0,18.8651125842863,99.3554361677099,306.2564949,7979.969076,9090.787741,0.0
5233206,Tree,1,32.66997147,15.965839903935596,0,18.8651127089421,99.3554225499068,304.8762827,7979.873245,9090.424318,0.0
5233207,Road,1,33.7244072,15.96362595303538,0,18.8651150263061,99.3554368846248,306.2527448,7979.703538,9091.068402,0.0
5233208,Tree,1,33.7244072,15.968124293616793,0,18.8651579546077,99.3554240208541,303.6428369,7974.882012,9095.297762,0.0
5233209,Tree,1,34.05939102,15.975932029106742,0,18.8651579750008,99.3553765749377,298.8289166,7974.595603,9093.989614,0.0
5233210,Tree,1,34.31908417,15.973388363708647,0,18.8651127867893,99.3553764797403,300.2216849,7979.588949,9089.159666,0.0
5233211,Tree,1,30.54420662,15.948140626114398,0,18.8651124921873,99.3555307473322,315.8324924,7980.556242,9093.40028,0.0
5233212,Tree,1,31.31115532,15.95056777612898,0,18.8651576803981,99.3555308425709,314.5088625,7975.563502,9098.227976,0.0
5233213,Road,1,32.66997147,15.958477734368463,0,18.8651126148073,99.3554675211737,309.4263487,7980.155603,9091.659199,0.0
5233214,Tree,1,32.66997147,15.951006503796886,0,18.8651125221522,99.3555132073952,314.0543808,7980.444991,9092.916388,0.0
5233215,Road,1,33.7244072,15.958924666871988,0,18.86515765427,99.3554799066735,309.3286976,7975.253909,9096.812385,0.0
5233216,Tree,1,33.7244072,15.96524268568613,0,18.8651716494407,99.3554460168267,305.4760065,7973.501422,9097.368805,0.0
5233217,Tree,1,33.7244072,15.952204522338072,0,18.865149086319,99.3555180769896,313.4587362,7976.43451,9096.955924,0.0
5233218,Tree,1,30.54420662,15.940100252666817,0,18.8651123981144,99.3555799942937,320.8294417,7980.871979,9094.759717,0.0
5233219,Tree,1,31.31115532,15.94249278812807,0,18.8651575863249,99.3555800895456,319.5265122,7975.879437,9099.586692,0.0
5233220,Tree,1,29.24882698,15.922988796040569,0,18.8651121974575,99.3556850149214,331.5053479,7981.556527,9097.667965,0.0
5233221,Tree,1,29.28772545,15.92531131654407,0,18.8651573856675,99.3556851102014,330.2445413,7976.564413,9102.493398,0.0
5233222,Tree,1,30.54420662,15.930716725946736,0,18.8651122881572,99.3556375479712,326.676858,7981.245234,9096.35195,0.0
5233223,Tree,1,31.31115532,15.933070270671276,0,18.8651574763674,99.3556376432384,325.3973431,7976.252925,9101.178081,0.0
5233224,Tree,1,26.10956764,15.905639475840106,0,18.8651119933389,99.3557918155583,342.3876558,7982.268353,9100.638354,0.0
5233225,Tree,1,26.32494736,15.907895714168346,0,18.8651571815484,99.3557919108669,341.1670679,7977.276684,9105.462213,0.0
5233226,Tree,1,29.24882698,15.913343540294996,0,18.8651120840658,99.3557443486087,337.5480627,7981.950034,9099.316583,0.0
5233227,Tree,1,29.28772545,15.915628653688085,0,18.8651572722755,99.3557444439046,336.3099106,7976.958167,9104.141141,0.0
5233228,Tree,1,22.34737206,15.89054097497892,0,18.8651569773679,99.355898711531,352.1104914,7978.004767,9108.443965,0.0
5233229,Tree,1,22.87490273,15.888346491280371,0,18.865111789159,99.3558986161938,353.2932731,7982.995981,9103.621687,0.0
5233230,Tree,1,26.10956764,15.8960250887712,0,18.8651118799132,99.3558511492449,348.4435944,7982.67064,9102.294164,0.0
5233231,Tree,1,26.32494736,15.898246485836294,0,18.8651570681224,99.3558512445694,347.2442942,7977.679223,9107.117145,0.0
5233232,Tree,1,17.87400818,15.873249947683702,0,18.8651567731262,99.3560055121938,363.0729222,7978.748659,9111.438644,0.0
5233233,Tree,1,18.25505829,15.871113079713208,0,18.8651115849178,99.356005416828,364.2201058,7983.739407,9106.617951,0.0
5233234,Tree,1,22.34737206,15.880926818087907,0,18.8651568639079,99.3559580452327,358.1984958,7978.416089,9110.106081,0.0
5233235,Tree,1,22.87490273,15.878764831022387,0,18.8651116756993,99.3559579498796,359.3612403,7983.407045,9105.284683,0.0
5233236,Tree,1,17.87400818,15.865299013688125,0,18.8651566789275,99.3560547591656,368.1337546,7979.096999,9112.823874,0.0
5233237,Tree,1,18.25505829,15.863187416141876,0,18.8651114907193,99.3560546637866,369.2652162,7984.08753,9108.003915,0.0
5233238,Tree,1,14.06855583,15.846331110785586,0,18.8651112897946,99.3561596844083,380.037053,7984.841127,9110.968692,0.0
5233239,Tree,1,15.04016018,15.848391367244048,0,18.8651564780023,99.3561597798154,378.9377562,7979.851068,9115.787083,0.0
5233240,Tree,1,17.87400818,15.856025073834584,0,18.8651565688233,99.3561123128552,374.0526891,7979.508354,9114.446235,0.0
5233241,Tree,1,18.25505829,15.853942029878272,0,18.8651113806154,99.3561122174608,375.1663003,7984.498627,9109.627134,0.0
5233242,Tree,1,14.06855583,15.836835745107676,0,18.8651111762517,99.3562190180922,386.1302098,7985.273637,9112.649222,0.0
5233243,Tree,1,14.36605644,15.829254292806867,0,18.8651110854037,99.3562664850391,391.0083552,7985.623153,9113.996511,0.0
5233244,Tree,1,15.04016018,15.838868445387352,0,18.865156364459,99.3562191135153,385.0483091,7980.283849,9117.466725,0.0
5233245,Tree,1,15.11946106,15.83126566136645,0,18.8651562736108,99.3562665804748,389.9399893,7980.633583,9118.813303,0.0
5233246,Tree,1,14.36605644,15.81979629490479,0,18.8651109718267,99.3563258187223,397.1103673,7986.064432,9115.684203,0.0
5233247,Tree,1,15.11946106,15.821781853071286,0,18.8651561600335,99.3563259141739,396.0584618,7981.075138,9120.500103,0.0
5233248,Tree,1,16.61135101,15.812245134560769,0,18.8651108809514,99.3563732856685,401.9953044,7986.420962,9117.037218,0.0
5233249,Tree,1,17.34932518,15.814210701327498,0,18.865156069158,99.3563733811329,400.9562148,7981.43189,9121.852404,0.0
5235397,Tree,1,23.59602356,15.713947943142813,0,18.8650796380261,99.3484106060018,455.5492691,7975.537019,8921.434393,0.0
5235398,Tree,1,23.8365345,15.706248007267227,0,18.8650797268706,99.3483631390236,460.4513913,7975.706238,8920.522204,0.0
5235399,Tree,1,23.59602356,15.721948699921471,0,18.8650795458371,99.3484598529915,450.4656363,7975.364766,8922.383655,0.0
5235400,Tree,1,23.59602356,15.73131442274598,0,18.8650794380817,99.348517406702,444.5276235,7975.167733,8923.49673,0.0
5235401,Tree,1,25.09846306,15.739051131630251,0,18.8650793491979,99.3485648736793,439.6328986,7975.008698,8924.417727,0.0
5235402,Tree,1,25.09846306,15.748737606504609,0,18.8650792380761,99.3486242074007,433.5179338,7974.814312,8925.572781,0.0
5235403,Tree,1,28.42645073,15.756499116834249,0,18.865079149165,99.3486716743775,428.628817,7974.662329,8926.49987,0.0
5235404,Tree,1,28.42645073,15.766216214891552,0,18.8650790380091,99.3487310080981,422.5211344,7974.476759,8927.662536,0.0
5235405,Tree,1,32.75207901,15.774001900617314,0,18.8650789490708,99.3487784750743,417.638072,7974.331829,8928.595713,0.0
5235406,Tree,1,32.75207901,15.783748785292325,0,18.865078837881,99.3488378087941,411.5382586,7974.155075,8929.765986,0.0
